OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_113,VALUE_121,VALUE_122,VALUE_123
1,11,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2,12,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24000000.000000000000000,11000000.000000000000000,7000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,11000000.000000000000000,1000000.000000000000000,5000000.000000000000000,5000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000,64000000.000000000000000,480000000.000000000000000
3,21,4000000.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
4,22,0.000000000000000,340000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9000000.000000000000000,6000000.000000000000000
5,23,0.000000000000000,0.000000000000000,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6,24,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,1000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9000000.000000000000000
7,31,4000000.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,1273000000.000000000000000,65000000.000000000000000,10000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,3000000.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,41000000.000000000000000
8,32,4000000.000000000000000,9000000.000000000000000,1000000.000000000000000,0.000000000000000,81000000.000000000000000,3229000000.000000000000000,82000000.000000000000000,6000000.000000000000000,2000000.000000000000000,1000000.000000000000000,2000000.000000000000000,14000000.000000000000000,0.000000000000000,2000000.000000000000000,101000000.000000000000000,2000000.000000000000000,69000000.000000000000000,8000000.000000000000000,0.000000000000000,71000000.000000000000000,0.000000000000000,1000000.000000000000000,1000000.000000000000000,27000000.000000000000000
9,33,2000000.000000000000000,26000000.000000000000000,0.000000000000000,3000000.000000000000000,53000000.000000000000000,404000000.000000000000000,15918000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,4000000.000000000000000,22000000.000000000000000,0.000000000000000,7000000.000000000000000,886000000.000000000000000,7000000.000000000000000,9000000.000000000000000,8000000.000000000000000,0.000000000000000,6000000.000000000000000,0.000000000000000,8000000.000000000000000,25000000.000000000000000,65000000.000000000000000
10,41,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,28000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11,42,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,12000000.000000000000000,0.000000000000000,84000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8000000.000000000000000,1000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
12,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
13,44,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,75000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1866000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,77000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
